tvc.moment.x [Nm],tvc.moment.y [Nm],tvc.moment.z [Nm],tvc.phi [rad],tvc.pos_joint.x [m],tvc.pos_joint.y [m],tvc.pos_joint.z [m],tvc.theta [rad],tvc.thrust.x [N],tvc.thrust.y [N],tvc.thrust.z [N],tvc.total_thrust [N],angle [rad]
0.8025710662467491,0,0,2.209999999999997,0,0,-1,0,0,0.8025710662467491,-0.5965565217341574,1,2.2199999999999966
0.7965654722360886,0,0,2.2199999999999966,0,0,-1,0,0,0.7965654722360886,-0.6045522710579269,1,2.2299999999999964
0.790480222342007,0,0,2.2299999999999964,0,0,-1,0,0,0.790480222342007,-0.6124875656583824,1,2.239999999999996
0.7843159250844224,0,0,2.239999999999996,0,0,-1,0,0,0.7843159250844224,-0.6203616120126767,1,2.249999999999996
0.7780731968879238,0,0,2.249999999999996,0,0,-1,0,0,0.7780731968879238,-0.628173622722736,1,2.259999999999996
0.7717526620201285,0,0,2.259999999999996,0,0,-1,0,0,0.7717526620201285,-0.6359228165939993,1,2.2699999999999956
0.7653549525292563,0,0,2.2699999999999956,0,0,-1,0,0,0.7653549525292563,-0.6436084187135371,1,2.2799999999999954
0.7588807081809249,0,0,2.2799999999999954,0,0,-1,0,0,0.7588807081809249,-0.6512296605275422,1,2.289999999999995
0.7523305763941739,0,0,2.289999999999995,0,0,-1,0,0,0.7523305763941739,-0.6587857799181841,1,2.299999999999995
0.7457052121767236,0,0,2.299999999999995,0,0,-1,0,0,0.7457052121767236,-0.6662760212798204,1,2.3099999999999947
0.7390052780594745,0,0,2.3099999999999947,0,0,-1,0,0,0.7390052780594745,-0.673699635594557,1,2.3199999999999945
0.7322314440302551,0,0,2.3199999999999945,0,0,-1,0,0,0.7322314440302551,-0.6810558805071486,1,2.3299999999999943
0.7253843874668235,0,0,2.3299999999999943,0,0,-1,0,0,0.7253843874668235,-0.6883440203992341,1,2.339999999999994
0.7184647930691302,0,0,2.339999999999994,0,0,-1,0,0,0.7184647930691302,-0.6955633264628979,1,2.349999999999994
0.7114733527908488,0,0,2.349999999999994,0,0,-1,0,0,0.7114733527908488,-0.7027130767735495,1,2.3599999999999937
0.7044107657701806,0,0,2.3599999999999937,0,0,-1,0,0,0.7044107657701806,-0.7097925563621161,1,2.3699999999999934
0.6972777382599425,0,0,2.3699999999999934,0,0,-1,0,0,0.6972777382599425,-0.7168010572865383,1,2.3799999999999932
0.6900749835569413,0,0,2.3799999999999932,0,0,-1,0,0,0.6900749835569413,-0.723737878702564,1,2.389999999999993
0.6828032219306449,0,0,2.389999999999993,0,0,-1,0,0,0.6828032219306449,-0.7306023269338324,1,2.399999999999993
0.6754631805511563,0,0,2.399999999999993,0,0,-1,0,0,0.6754631805511563,-0.7373937155412407,1,2.4099999999999926
0.6680555934164966,0,0,2.4099999999999926,0,0,-1,0,0,0.6680555934164966,-0.7441113653915875,1,2.4199999999999924
0.6605812012792064,0,0,2.4199999999999924,0,0,-1,0,0,0.6605812012792064,-0.7507546047254859,1,2.429999999999992
0.6530407515722708,0,0,2.429999999999992,0,0,-1,0,0,0.6530407515722708,-0.7573227692245386,1,2.439999999999992
0.6454349983343768,0,0,2.439999999999992,0,0,-1,0,0,0.6454349983343768,-0.7638152020777689,1,2.4499999999999917
0.6377647021345101,0,0,2.4499999999999917,0,0,-1,0,0,0.6377647021345101,-0.7702312540473021,1,2.4599999999999915
0.6300306299958988,0,0,2.4599999999999915,0,0,-1,0,0,0.6300306299958988,-0.7765702835332877,1,2.4699999999999913
0.6222335553193116,0,0,2.4699999999999913,0,0,-1,0,0,0.6222335553193116,-0.7828316566380599,1,2.479999999999991
0.6143742578057187,0,0,2.479999999999991,0,0,-1,0,0,0.6143742578057187,-0.7890147472295257,1,2.489999999999991
0.6064535233783221,0,0,2.489999999999991,0,0,-1,0,0,0.6064535233783221,-0.7951189370037787,1,2.4999999999999907
0.598472144103964,0,0,2.4999999999999907,0,0,-1,0,0,0.598472144103964,-0.8011436155469281,1,2.5099999999999905
0.5904309181139206,0,0,2.5099999999999905,0,0,-1,0,0,0.5904309181139206,-0.8070881803961404,1,2.5199999999999902
0.5823306495240899,0,0,2.5199999999999902,0,0,-1,0,0,0.5823306495240899,-0.8129520370998843,1,2.52999999999999
0.5741721483545806,0,0,2.52999999999999,0,0,-1,0,0,0.5741721483545806,-0.818734599277376,1,2.53999999999999
0.5659562304487112,0,0,2.53999999999999,0,0,-1,0,0,0.5659562304487112,-0.8244352886772165,1,2.5499999999999896
0.5576837173914255,0,0,2.5499999999999896,0,0,-1,0,0,0.5576837173914255,-0.8300535352352164,1,2.5599999999999894
0.5493554364271356,0,0,2.5599999999999894,0,0,-1,0,0,0.5493554364271356,-0.8355887771314018,1,2.569999999999989
0.5409722203769975,0,0,2.569999999999989,0,0,-1,0,0,0.5409722203769975,-0.8410404608461957,1,2.579999999999989
0.5325349075556305,0,0,2.579999999999989,0,0,-1,0,0,0.5325349075556305,-0.8464080412157696,1,2.5899999999999888
0.5240443416872855,0,0,2.5899999999999888,0,0,-1,0,0,0.5240443416872855,-0.8516909814865598,1,2.5999999999999885
0.515501371821474,0,0,2.5999999999999885,0,0,-1,0,0,0.515501371821474,-0.8568887533689413,1,2.6099999999999883
0.5069068522480634,0,0,2.6099999999999883,0,0,-1,0,0,0.5069068522480634,-0.8620008370900576,1,2.619999999999988
0.49826164241184895,0,0,2.619999999999988,0,0,-1,0,0,0.49826164241184895,-0.8670267214457965,1,2.629999999999988
0.48956660682660996,0,0,2.629999999999988,0,0,-1,0,0,0.48956660682660996,-0.8719659038519106,1,2.6399999999999877
0.48082261498865914,0,0,2.6399999999999877,0,0,-1,0,0,0.48082261498865914,-0.8768178903942755,1,2.6499999999999875
0.47203054128989363,0,0,2.6499999999999875,0,0,-1,0,0,0.47203054128989363,-0.88158219587828,1,2.6599999999999873
0.46319126493035656,0,0,2.6599999999999873,0,0,-1,0,0,0.46319126493035656,-0.886258343877346,1,2.669999999999987
0.45430566983031795,0,0,2.669999999999987,0,0,-1,0,0,0.45430566983031795,-0.8908458667805706,1,2.679999999999987
0.4453746445418831,0,0,2.679999999999987,0,0,-1,0,0,0.4453746445418831,-0.8953443058394861,1,2.6899999999999866
0.4363990821601383,0,0,2.6899999999999866,0,0,-1,0,0,0.4363990821601383,-0.8997532112139355,1,2.6999999999999864
0.4273798802338422,0,0,2.6999999999999864,0,0,-1,0,0,0.4273798802338422,-0.9040721420170553,1,2.709999999999986
0.41831794067567146,0,0,2.709999999999986,0,0,-1,0,0,0.41831794067567146,-0.9083006663593644,1,2.719999999999986
0.4092141696720303,0,0,2.719999999999986,0,0,-1,0,0,0.4092141696720303,-0.9124383613919522,1,2.7299999999999858
0.40006947759243255,0,0,2.7299999999999858,0,0,-1,0,0,0.40006947759243255,-0.9164848133487636,1,2.7399999999999856
0.3908847788984657,0,0,2.7399999999999856,0,0,-1,0,0,0.3908847788984657,-0.920439617587975,1,2.7499999999999853
0.38166099205234527,0,0,2.7499999999999853,0,0,-1,0,0,0.38166099205234527,-0.9243023786324579,1,2.759999999999985
0.3723990394250693,0,0,2.759999999999985,0,0,-1,0,0,0.3723990394250693,-0.9280727102093271,1,2.769999999999985
0.36309984720418237,0,0,2.769999999999985,0,0,-1,0,0,0.36309984720418237,-0.9317502352885667,1,2.7799999999999847
0.35376434530115725,0,0,2.7799999999999847,0,0,-1,0,0,0.35376434530115725,-0.9353345861207334,1,2.7899999999999845
0.3443934672584046,0,0,2.7899999999999845,0,0,-1,0,0,0.3443934672584046,-0.9388254042737308,1,2.7999999999999843
0.3349881501559197,0,0,2.7999999999999843,0,0,-1,0,0,0.3349881501559197,-0.9422223406686528,1,2.809999999999984
0.3255493345175751,0,0,2.809999999999984,0,0,-1,0,0,0.3255493345175751,-0.9455250556146907,1,2.819999999999984
0.31607796421706896,0,0,2.819999999999984,0,0,-1,0,0,0.31607796421706896,-0.948733218843102,1,2.8299999999999836
0.3065749863835386,0,0,2.8299999999999836,0,0,-1,0,0,0.3065749863835386,-0.9518465095402373,1,2.8399999999999834
0.2970413513068481,0,0,2.8399999999999834,0,0,-1,0,0,0.2970413513068481,-0.9548646163796215,1,2.849999999999983
0.28747801234256054,0,0,2.849999999999983,0,0,-1,0,0,0.28747801234256054,-0.9577872375530855,1,2.859999999999983
0.277885925816603,0,0,2.859999999999983,0,0,-1,0,0,0.277885925816603,-0.9606140808009476,1,2.869999999999983
0.2682660509296346,0,0,2.869999999999983,0,0,-1,0,0,0.2682660509296346,-0.9633448634412386,1,2.8799999999999826
0.25861934966112754,0,0,2.8799999999999826,0,0,-1,0,0,0.25861934966112754,-0.9659793123979703,1,2.8899999999999824
0.24894678667316977,0,0,2.8899999999999824,0,0,-1,0,0,0.24894678667316977,-0.9685171642284423,1,2.899999999999982
0.23924932921399966,0,0,2.899999999999982,0,0,-1,0,0,0.23924932921399966,-0.9709581651495862,1,2.909999999999982
0.22952794702128193,0,0,2.909999999999982,0,0,-1,0,0,0.22952794702128193,-0.9733020710633444,1,2.9199999999999817
0.2197836122251347,0,0,2.9199999999999817,0,0,-1,0,0,0.2197836122251347,-0.9755486475810786,1,2.9299999999999815
0.2100172992509174,0,0,2.9299999999999815,0,0,-1,0,0,0.2100172992509174,-0.9776976700470092,1,2.9399999999999813
0.2002299847217888,0,0,2.9399999999999813,0,0,-1,0,0,0.2002299847217888,-0.9797489235606806,1,2.949999999999981
0.1904226473610458,0,0,2.949999999999981,0,0,-1,0,0,0.1904226473610458,-0.9817022029984505,1,2.959999999999981
0.1805962678942517,0,0,2.959999999999981,0,0,-1,0,0,0.1805962678942517,-0.983557313034003,1,2.9699999999999807
0.17075182895116459,0,0,2.9699999999999807,0,0,-1,0,0,0.17075182895116459,-0.9853140681578805,1,2.9799999999999804
0.16089031496747505,0,0,2.9799999999999804,0,0,-1,0,0,0.16089031496747505,-0.9869722926960345,1,2.9899999999999802
0.1510127120863636,0,0,2.9899999999999802,0,0,-1,0,0,0.1510127120863636,-0.988531820827393,1,2.99999999999998
0.141120008059887,0,0,2.99999999999998,0,0,-1,0,0,0.141120008059887,-0.9899924966004426,1,3.00999999999998
0.13121319215020405,0,0,3.00999999999998,0,0,-1,0,0,0.13121319215020405,-0.9913541739488232,1,3.0199999999999796
0.12129325503065003,0,0,3.0199999999999796,0,0,-1,0,0,0.12129325503065003,-0.9926167167059347,1,3.0299999999999794
0.11136118868667032,0,0,3.0299999999999794,0,0,-1,0,0,0.11136118868667032,-0.9937799986185533,1,3.039999999999979
0.10141798631662263,0,0,3.039999999999979,0,0,-1,0,0,0.10141798631662263,-0.9948439033594574,1,3.049999999999979
0.09146464223245798,0,0,3.049999999999979,0,0,-1,0,0,0.09146464223245798,-0.9958083245390593,1,3.0599999999999787
0.08150215176029037,0,0,3.0599999999999787,0,0,-1,0,0,0.08150215176029037,-0.9966731657160448,1,3.0699999999999785
0.07153151114086496,0,0,3.0699999999999785,0,0,-1,0,0,0.07153151114086496,-0.997438340407017,1,3.0799999999999783
0.061553717429934866,0,0,3.0799999999999783,0,0,-1,0,0,0.061553717429934866,-0.9981037720951443,1,3.089999999999978
0.05156976839855636,0,0,3.089999999999978,0,0,-1,0,0,0.05156976839855636,-0.9986693942378124,1,3.099999999999978
0.041580662433312675,0,0,3.099999999999978,0,0,-1,0,0,0.041580662433312675,-0.9991351502732786,1,3.1099999999999777
0.031587398436476094,0,0,3.1099999999999777,0,0,-1,0,0,0.031587398436476094,-0.9995009936263272,1,3.1199999999999775
0.0215909757261186,0,0,3.1199999999999775,0,0,-1,0,0,0.0215909757261186,-0.9997668877129279,1,3.1299999999999772
0.011592393936180922,0,0,3.1299999999999772,0,0,-1,0,0,0.011592393936180922,-0.9999328059438936,1,3.139999999999977
0.0015926529165099209,0,0,3.139999999999977,0,0,-1,0,0,0.0015926529165099209,-0.9999987317275395,1,3.149999999999977
-0.008407247367125526,0,0,3.149999999999977,0,0,-1,0,-0,-0.008407247367125526,-0.9999646584713422,1,3.1599999999999766
-0.018406306933030275,0,0,3.1599999999999766,0,0,-1,0,-0,-0.018406306933030275,-0.9998305895825987,1,3.1699999999999764
-0.02840352588358026,0,0,3.1699999999999764,0,0,-1,0,-0,-0.02840352588358026,-0.9995965384680865,1,3.179999999999976
-0.03839790450521142,0,0,3.179999999999976,0,0,-1,0,-0,-0.03839790450521142,-0.9992625285327218,1,3.189999999999976
-0.0483884433683902,0,0,3.189999999999976,0,0,-1,0,-0,-0.0483884433683902,-0.9988285931772198,1,3.1999999999999758
-0.0583741434275557,0,0,3.1999999999999758,0,0,-1,0,-0,-0.0583741434275557,-0.9982947757947545,1,3.2099999999999755
-0.06835400612102341,0,0,3.2099999999999755,0,0,-1,0,-0,-0.06835400612102341,-0.9976611297666192,1,3.2199999999999753
-0.07832703347084051,0,0,3.2199999999999753,0,0,-1,0,-0,-0.07832703347084051,-0.9969277184568889,1,3.229999999999975
-0.08829222818258282,0,0,3.229999999999975,0,0,-1,0,-0,-0.08829222818258282,-0.9960946152060831,1,3.239999999999975
-0.09824859374508349,0,0,3.239999999999975,0,0,-1,0,-0,-0.09824859374508349,-0.9951619033238328,1,3.2499999999999747
-0.10819513453008321,0,0,3.2499999999999747,0,0,-1,0,-0,-0.10819513453008321,-0.9941296760805489,1,3.2599999999999745
-0.11813085589179223,0,0,3.2599999999999745,0,0,-1,0,-0,-0.11813085589179223,-0.9929980366980957,1,3.2699999999999743
-0.12805476426635412,0,0,3.2699999999999743,0,0,-1,0,-0,-0.12805476426635412,-0.9917670983394682,1,3.279999999999974
-0.13796586727120133,0,0,3.279999999999974,0,0,-1,0,-0,-0.13796586727120133,-0.9904369840974767,1,3.289999999999974
-0.1478631738042926,0,0,3.289999999999974,0,0,-1,0,-0,-0.1478631738042926,-0.9890078269824367,1,3.2999999999999736
-0.15774569414322234,0,0,3.2999999999999736,0,0,-1,0,-0,-0.15774569414322234,-0.9874797699088691,1,3.3099999999999734
-0.16761244004419204,0,0,3.3099999999999734,0,0,-1,0,-0,-0.16761244004419204,-0.9858529656812075,1,3.319999999999973
-0.1774624248408339,0,0,3.319999999999973,0,0,-1,0,-0,-0.1774624248408339,-0.9841275769785193,1,3.329999999999973
-0.18729466354287658,0,0,3.329999999999973,0,0,-1,0,-0,-0.18729466354287658,-0.9823037763382367,1,3.3399999999999728
-0.1971081729346433,0,0,3.3399999999999728,0,0,-1,0,-0,-0.1971081729346433,-0.9803817461389042,1,3.3499999999999726
-0.20690197167337282,0,0,3.3499999999999726,0,0,-1,0,-0,-0.20690197167337282,-0.9783616785819398,1,3.3599999999999723
-0.21667508038735275,0,0,3.3599999999999723,0,0,-1,0,-0,-0.21667508038735275,-0.9762437756724158,1,3.369999999999972
-0.2264265217738559,0,0,3.369999999999972,0,0,-1,0,-0,-0.2264265217738559,-0.9740282491988584,1,3.379999999999972
-0.2361553206968698,0,0,3.379999999999972,0,0,-1,0,-0,-0.2361553206968698,-0.9717153207120687,1,3.3899999999999717
-0.24586050428460948,0,0,3.3899999999999717,0,0,-1,0,-0,-0.24586050428460948,-0.9693052215029678,1,3.3999999999999715
-0.25554110202680375,0,0,3.3999999999999715,0,0,-1,0,-0,-0.25554110202680375,-0.9667981925794683,1,3.4099999999999713
-0.26519614587174556,0,0,3.4099999999999713,0,0,-1,0,-0,-0.26519614587174556,-0.9641944846423733,1,3.419999999999971
-0.27482467032309627,0,0,3.419999999999971,0,0,-1,0,-0,-0.27482467032309627,-0.9614943580603068,1,3.429999999999971
-0.28442571253643445,0,0,3.429999999999971,0,0,-1,0,-0,-0.28442571253643445,-0.9586980828436769,1,3.4399999999999706
-0.2939983124155396,0,0,3.4399999999999706,0,0,-1,0,-0,-0.2939983124155396,-0.955805938617675,1,3.4499999999999704
-0.30354151270840096,0,0,3.4499999999999704,0,0,-1,0,-0,-0.30354151270840096,-0.9528182145943137,1,3.45999999999997
-0.31305435910294194,0,0,3.45999999999997,0,0,-1,0,-0,-0.31305435910294194,-0.9497352095435054,1,3.46999999999997
-0.3225359003224504,0,0,3.46999999999997,0,0,-1,0,-0,-0.3225359003224504,-0.9465572317631863,1,3.47999999999997
-0.3319851882207056,0,0,3.47999999999997,0,0,-1,0,-0,-0.3319851882207056,-0.9432845990484858,1,3.4899999999999696
-0.34140127787679214,0,0,3.4899999999999696,0,0,-1,0,-0,-0.34140127787679214,-0.9399176386599484,1,3.4999999999999694
-0.35078322768959114,0,0,3.4999999999999694,0,0,-1,0,-0,-0.35078322768959114,-0.9364566872908071,1,3.509999999999969
-0.3601300994719396,0,0,3.509999999999969,0,0,-1,0,-0,-0.3601300994719396,-0.9329020910333147,1,3.519999999999969
-0.3694409585444482,0,0,3.519999999999969,0,0,-1,0,-0,-0.3694409585444482,-0.9292542053441347,1,3.5299999999999687
-0.37871487382896885,0,0,3.5299999999999687,0,0,-1,0,-0,-0.37871487382896885,-0.9255133950087963,1,3.5399999999999685
-0.3879509179417013,0,0,3.5399999999999685,0,0,-1,0,-0,-0.3879509179417013,-0.9216800341052156,1,3.5499999999999683
-0.39714816728593083,0,0,3.5499999999999683,0,0,-1,0,-0,-0.39714816728593083,-0.9177545059662885,1,3.559999999999968
-0.40630570214438755,0,0,3.559999999999968,0,0,-1,0,-0,-0.40630570214438755,-0.9137372031415577,1,3.569999999999968
-0.4154226067712168,0,0,3.569999999999968,0,0,-1,0,-0,-0.4154226067712168,-0.9096285273579579,1,3.5799999999999677
-0.42449796948355323,0,0,3.5799999999999677,0,0,-1,0,-0,-0.42449796948355323,-0.9054288894796434,1,3.5899999999999674
-0.4335308827526885,0,0,3.5899999999999674,0,0,-1,0,-0,-0.4335308827526885,-0.9011387094669026,1,3.5999999999999672
-0.442520443294823,0,0,3.5999999999999672,0,0,-1,0,-0,-0.442520443294823,-0.8967584163341615,1,3.609999999999967
-0.45146575216139384,0,0,3.609999999999967,0,0,-1,0,-0,-0.45146575216139384,-0.8922884481070832,1,3.619999999999967
-0.4603659148289687,0,0,3.619999999999967,0,0,-1,0,-0,-0.4603659148289687,-0.8877292517787654,1,3.6299999999999666
-0.4692200412886977,0,0,3.6299999999999666,0,0,-1,0,-0,-0.4692200412886977,-0.8830812832650416,1,3.6399999999999664
-0.4780272461353132,0,0,3.6399999999999664,0,0,-1,0,-0,-0.4780272461353132,-0.8783450073588901,1,3.649999999999966
-0.4867866486556699,0,0,3.649999999999966,0,0,-1,0,-0,-0.4867866486556699,-0.8735208976839544,1,3.659999999999966
-0.4954973729168152,0,0,3.659999999999966,0,0,-1,0,-0,-0.4954973729168152,-0.8686094366471818,1,3.6699999999999657
-0.5041585478535819,0,0,3.6699999999999657,0,0,-1,0,-0,-0.5041585478535819,-0.8636111153905833,1,3.6799999999999655
-0.512769307355694,0,0,3.6799999999999655,0,0,-1,0,-0,-0.512769307355694,-0.8585264337421193,1,3.6899999999999653
-0.521328790354377,0,0,3.6899999999999653,0,0,-1,0,-0,-0.521328790354377,-0.8533559001657175,1,3.699999999999965
-0.5298361409084636,0,0,3.699999999999965,0,0,-1,0,-0,-0.5298361409084636,-0.8481000317104267,1,3.709999999999965
-0.538290508289988,0,0,3.709999999999965,0,0,-1,0,-0,-0.538290508289988,-0.8427593539587124,1,3.7199999999999647
-0.5466910470692574,0,0,3.7199999999999647,0,0,-1,0,-0,-0.5466910470692574,-0.8373344009738994,1,3.7299999999999645
-0.5550369171993943,0,0,3.7299999999999645,0,0,-1,0,-0,-0.5550369171993943,-0.8318257152467654,1,3.7399999999999642
-0.5633272841003404,0,0,3.7399999999999642,0,0,-1,0,-0,-0.5633272841003404,-0.8262338476412924,1,3.749999999999964
-0.5715613187423143,0,0,3.749999999999964,0,0,-1,0,-0,-0.5715613187423143,-0.8205593573395813,1,3.759999999999964
-0.5797381977287135,0,0,3.759999999999964,0,0,-1,0,-0,-0.5797381977287135,-0.8148028117859334,1,3.7699999999999636
-0.5878571033784533,0,0,3.7699999999999636,0,0,-1,0,-0,-0.5878571033784533,-0.808964786630107,1,3.7799999999999634
-0.5959172238077346,0,0,3.7799999999999634,0,0,-1,0,-0,-0.5959172238077346,-0.8030458656697526,1,3.789999999999963
-0.6039177530112312,0,0,3.789999999999963,0,0,-1,0,-0,-0.6039177530112312,-0.7970466407920339,1,3.799999999999963
-0.6118578909426898,0,0,3.799999999999963,0,0,-1,0,-0,-0.6118578909426898,-0.7909677119144394,1,3.8099999999999627
-0.619736843594934,0,0,3.8099999999999627,0,0,-1,0,-0,-0.619736843594934,-0.7848096869247909,1,3.8199999999999625
-0.6275538230792643,0,0,3.8199999999999625,0,0,-1,0,-0,-0.6275538230792643,-0.778573181620456,1,3.8299999999999623
-0.6353080477042465,0,0,3.8299999999999623,0,0,-1,0,-0,-0.6353080477042465,-0.7722588196467677,1,3.839999999999962
-0.6429987420538799,0,0,3.839999999999962,0,0,-1,0,-0,-0.6429987420538799,-0.7658672324346617,1,3.849999999999962
-0.6506251370651384,0,0,3.849999999999962,0,0,-1,0,-0,-0.6506251370651384,-0.7593990591375327,1,3.8599999999999617
-0.6581864701048762,0,0,3.8599999999999617,0,0,-1,0,-0,-0.6581864701048762,-0.7528549465673204,1,3.8699999999999615
-0.6656819850460903,0,0,3.8699999999999615,0,0,-1,0,-0,-0.6656819850460903,-0.7462355491298286,1,3.8799999999999613
-0.673110932343533,0,0,3.8799999999999613,0,0,-1,0,-0,-0.673110932343533,-0.7395415287592845,1,3.889999999999961
-0.6804725691086654,0,0,3.889999999999961,0,0,-1,0,-0,-0.6804725691086654,-0.7327735548521471,1,3.899999999999961
-0.6877661591839453,0,0,3.899999999999961,0,0,-1,0,-0,-0.6877661591839453,-0.7259323042001671,1,3.9099999999999606
-0.6949909732164435,0,0,3.9099999999999606,0,0,-1,0,-0,-0.6949909732164435,-0.7190184609227086,1,3.9199999999999604
-0.7021462887307773,0,0,3.9199999999999604,0,0,-1,0,-0,-0.7021462887307773,-0.7120327163983379,1,3.92999999999996
-0.709231390201358,0,0,3.92999999999996,0,0,-1,0,-0,-0.709231390201358,-0.704975769195686,1,3.93999999999996
-0.7162455691239427,0,0,3.93999999999996,0,0,-1,0,-0,-0.7162455691239427,-0.6978483250035924,1,3.9499999999999598
-0.7231881240864843,0,0,3.9499999999999598,0,0,-1,0,-0,-0.7231881240864843,-0.6906510965605368,1,3.9599999999999596
-0.730058360839272,0,0,3.9599999999999596,0,0,-1,0,-0,-0.730058360839272,-0.6833848035833657,1,3.9699999999999593
-0.7368555923643557,0,0,3.9699999999999593,0,0,-1,0,-0,-0.7368555923643557,-0.6760501726953219,1,3.979999999999959
-0.7435791389442473,0,0,3.979999999999959,0,0,-1,0,-0,-0.7435791389442473,-0.6686479373533817,1,3.989999999999959
-0.7502283282298917,0,0,3.989999999999959,0,0,-1,0,-0,-0.7502283282298917,-0.6611788377749109,1,3.9999999999999587
-0.7568024953079012,0,0,3.9999999999999587,0,0,-1,0,-0,-0.7568024953079012,-0.6536436208636431,1,4.009999999999959
-0.7633009827670469,0,0,4.009999999999959,0,0,-1,0,-0,-0.7633009827670469,-0.6460430401349899,1,4.019999999999959
-0.7697231407639977,0,0,4.019999999999959,0,0,-1,0,-0,-0.7697231407639977,-0.6383778556406909,1,4.0299999999999585
-0.776068327088306,0,0,4.0299999999999585,0,0,-1,0,-0,-0.776068327088306,-0.6306488338928077,1,4.039999999999958
-0.7823359072266267,0,0,4.039999999999958,0,0,-1,0,-0,-0.7823359072266267,-0.6228567477870741,1,4.049999999999958
-0.7885252544261693,0,0,4.049999999999958,0,0,-1,0,-0,-0.7885252544261693,-0.6150023765256074,1,4.059999999999958
-0.7946357497573715,0,0,4.059999999999958,0,0,-1,0,-0,-0.7946357497573715,-0.6070865055389884,1,4.069999999999958
-0.8006667821757921,0,0,4.069999999999958,0,0,-1,0,-0,-0.8006667821757921,-0.5991099264077191,1,4.079999999999957
-0.8066177485832153,0,0,4.079999999999957,0,0,-1,0,-0,-0.8066177485832153,-0.5910734367830658,1,4.089999999999957
-0.8124880538879594,0,0,4.089999999999957,0,0,-1,0,-0,-0.8124880538879594,-0.5829778403072937,1,4.099999999999957
-0.8182771110643858,0,0,4.099999999999957,0,0,-1,0,-0,-0.8182771110643858,-0.574823946533304,1,4.109999999999957
-0.8239843412116011,0,0,4.109999999999957,0,0,-1,0,-0,-0.8239843412116011,-0.5666125708436796,1,4.119999999999957
-0.8296091736113466,0,0,4.119999999999957,0,0,-1,0,-0,-0.8296091736113466,-0.5583445343691462,1,4.129999999999956
-0.8351510457850696,0,0,4.129999999999956,0,0,-1,0,-0,-0.8351510457850696,-0.5500206639064614,1,4.139999999999956
-0.8406094035501709,0,0,4.139999999999956,0,0,-1,0,-0,-0.8406094035501709,-0.5416417918357351,1,4.149999999999956
-0.8459837010754229,0,0,4.149999999999956,0,0,-1,0,-0,-0.8459837010754229,-0.533208756037192,1,4.159999999999956
-0.8512734009355513,0,0,4.159999999999956,0,0,-1,0,-0,-0.8512734009355513,-0.5247223998073841,1,4.1699999999999555
-0.8564779741649782,0,0,4.1699999999999555,0,0,-1,0,-0,-0.8564779741649782,-0.5161835717748627,1,4.179999999999955
-0.861596900310718,0,0,4.179999999999955,0,0,-1,0,-0,-0.861596900310718,-0.5075931258153156,1,4.189999999999955
-0.8666296674844217,0,0,4.189999999999955,0,0,-1,0,-0,-0.8666296674844217,-0.4989519209661796,1,4.199999999999955
-0.871575772413566,0,0,4.199999999999955,0,0,-1,0,-0,-0.871575772413566,-0.4902608213407389,1,4.209999999999955
-0.8764347204917796,0,0,4.209999999999955,0,0,-1,0,-0,-0.8764347204917796,-0.4815206960417135,1,4.2199999999999545
-0.8812060258283039,0,0,4.2199999999999545,0,0,-1,0,-0,-0.8812060258283039,-0.4727324190743498,1,4.229999999999954
-0.8858892112965813,0,0,4.229999999999954,0,0,-1,0,-0,-0.8858892112965813,-0.46389686925902107,1,4.239999999999954
-0.8904838085819675,0,0,4.239999999999954,0,0,-1,0,-0,-0.8904838085819675,-0.4550149301433458,1,4.249999999999954
-0.894989358228563,0,0,4.249999999999954,0,0,-1,0,-0,-0.894989358228563,-0.4460874899138341,1,4.259999999999954
-0.8994054096851575,0,0,4.259999999999954,0,0,-1,0,-0,-0.8994054096851575,-0.43711544130706936,1,4.269999999999953
-0.9037315213502856,0,0,4.269999999999953,0,0,-1,0,-0,-0.9037315213502856,-0.4280996815204356,1,4.279999999999953
-0.9079672606163857,0,0,4.279999999999953,0,0,-1,0,-0,-0.9079672606163857,-0.4190411121223983,1,4.289999999999953
-0.912112203913061,0,0,4.289999999999953,0,0,-1,0,-0,-0.912112203913061,-0.4099406389623485,1,4.299999999999953
-0.916165936749436,0,0,4.299999999999953,0,0,-1,0,-0,-0.916165936749436,-0.4007991720800186,1,4.3099999999999525
-0.9201280537556052,0,0,4.3099999999999525,0,0,-1,0,-0,-0.9201280537556052,-0.3916176256144788,1,4.319999999999952
-0.9239981587231696,0,0,4.319999999999952,0,0,-1,0,-0,-0.9239981587231696,-0.3823969177127246,1,4.329999999999952
-0.9277758646448576,0,0,4.329999999999952,0,0,-1,0,-0,-0.9277758646448576,-0.37313797043786207,1,4.339999999999952
-0.9314607937532251,0,0,4.339999999999952,0,0,-1,0,-0,-0.9314607937532251,-0.3638417096769031,1,4.349999999999952
-0.9350525775584321,0,0,4.349999999999952,0,0,-1,0,-0,-0.9350525775584321,-0.3545090650481768,1,4.3599999999999515
-0.938550856885091,0,0,4.3599999999999515,0,0,-1,0,-0,-0.938550856885091,-0.34514096980836895,1,4.369999999999951
-0.9419552819081846,0,0,4.369999999999951,0,0,-1,0,-0,-0.9419552819081846,-0.3357383607591968,1,4.379999999999951
-0.9452655121880474,0,0,4.379999999999951,0,0,-1,0,-0,-0.9452655121880474,-0.3263021781537297,1,4.389999999999951
